-3112       Anti-Sigma-           1.18940        0.000000        2              -1      1      0      0      1.0      1      1
-3112       1   1.0000  -3112       0           0           0           0

-3212       Anti-Sigma0           1.18940        8.9e-06         2              -1      1      0      0      1.0      0      1
-3212       2   1.0000  -3122       22          0           0           0

-3222       Anti-Sigma+           1.18940        0.000000        2              -1      1      0      0      1.0     -1      1
-3222       1   1.0000  -3222       0           0           0           0

3112        Sigma-                1.18940        0.000000        2               1     -1      0      0      1.0     -1      1
3112        1   1.0000  3112        0           0           0           0

3212        Sigma0                1.18940        8.9e-06         2               1     -1      0      0      1.0      0      1
3212        2   1.0000  3122        22          0           0           0

3222        Sigma+                1.18940        0.000000        2               1     -1      0      0      1.0      1      1
3222        1   1.0000  3222        0           0           0           0

-10213      b1(1235)-             1.22950        0.142000        3               0      0      0      0      1.0     -1      2
-10213      2   0.7831  -211        223         0           0           0
-10213      2   0.2169  -211        223         0           0           0

10113       b1(1235)0             1.22950        0.142000        3               0      0      0      0      1.0      0      2
10113       2   0.7831  111         223         0           0           0
10113       2   0.2169  111         223         0           0           0

10213       b1(1235)+             1.22950        0.142000        3               0      0      0      0      1.0      1      2
10213       2   0.7831  211         223         0           0           0
10213       2   0.2169  211         223         0           0           0

-20213      a1(1260)-             1.23000        0.425000        3               0      0      0      0      1.0     -1      2
-20213      3   0.5000  -211        111         111         0           0
-20213      3   0.5000  -211        -211        211         0           0

20113       a1(1260)0             1.23000        0.425000        3               0      0      0      0      1.0      0      1
20113       3   1.0000  211         -211        111         0           0

20213       a1(1260)+             1.23000        0.425000        3               0      0      0      0      1.0      1      2
20213       3   0.5000  211         111         111         0           0
20213       3   0.5000  211         211         -211        0           0

-1114       Anti-Delta(1232)-     1.23200        0.117000        4              -1      0      0      0      1.5      1      1
-1114       2   1.0000  -2112       211         0           0           0

-2114       Anti-Delta(1232)0     1.23200        0.117000        4              -1      0      0      0      1.5      0      2
-2114       2   0.6667  -2112       111         0           0           0
-2114       2   0.3333  -2212       211         0           0           0

-2214       Anti-Delta(1232)+     1.23200        0.117000        4              -1      0      0      0      1.5     -1      2
-2214       2   0.3333  -2112       -211        0           0           0
-2214       2   0.6667  -2212       111         0           0           0

-2224       Anti-Delta(1232)++    1.23200        0.117000        4              -1      0      0      0      1.5     -2      1
-2224       2   1.0000  -2212       -211        0           0           0

1114        Delta(1232)-          1.23200        0.117000        4               1      0      0      0      1.5     -1      1
1114        2   1.0000  2112        -211        0           0           0

2114        Delta(1232)0          1.23200        0.117000        4               1      0      0      0      1.5      0      2
2114        2   0.6667  2112        111         0           0           0
2114        2   0.3333  2212        -211        0           0           0

2214        Delta(1232)+          1.23200        0.117000        4               1      0      0      0      1.5      1      2
2214        2   0.3333  2112        211         0           0           0
2214        2   0.6667  2212        111         0           0           0

2224        Delta(1232)++         1.23200        0.117000        4               1      0      0      0      1.5      2      1
2224        2   1.0000  2212        211         0           0           0

-10313      Anti-K1(1270)0        1.25300        0.090000        3               0     -1      0      0      0.5      0      7
-10313      2   0.14    -311        113         0           0           0
-10313      2   0.28    -321        213         0           0           0
-10313      2   0.28    111         -10311      0           0           0
-10313      2   0.0533  111         -313        0           0           0
-10313      2   0.1066  211         -323        0           0           0
-10313      2   0.11    -311        223         0           0           0
-10313      2   0.03    -311        10221       0           0           0

-10323      Anti-K1(1270)+        1.25300        0.090000        3               0     -1      0      0      0.5     -1      7
-10323      2   0.28    -311        -213        0           0           0
-10323      2   0.14    -321        113         0           0           0
-10323      2   0.28    -211        -10311      0           0           0
-10323      2   0.1066  -211        -313        0           0           0
-10323      2   0.0533  111         -323        0           0           0
-10323      2   0.11    -321        223         0           0           0
-10323      2   0.03    -321        10221       0           0           0

10313       K1(1270)0             1.25300        0.090000        3               0      1      0      0      0.5      0      7
10313       2   0.14    311         113         0           0           0
10313       2   0.28    321         -213        0           0           0
10313       2   0.28    111         10311       0           0           0
10313       2   0.0533  111         313         0           0           0
10313       2   0.1066  -211        323         0           0           0
10313       2   0.11    311         223         0           0           0
10313       2   0.03    311         10221       0           0           0

10323       K1(1270)+             1.25300        0.090000        3               0      1      0      0      0.5      1      7
10323       2   0.28    311         213         0           0           0
10323       2   0.14    321         113         0           0           0
10323       2   0.28    211         10311       0           0           0
10323       2   0.1066  211         313         0           0           0
10323       2   0.0533  111         323         0           0           0
10323       2   0.11    321         223         0           0           0
10323       2   0.03    321         10221       0           0           0

225         f2(1270)              1.27550        0.186700        5               0      0      0      0      0.0      0      7
225         2   0.5613  211         -211        0           0           0
225         2   0.2806  111         111         0           0           0
225         4   0.077   211         -211        111         111         0
225         2   0.023   311         -311        0           0           0
225         2   0.023   321         -321        0           0           0
225         4   0.028   211         211         -211        -211        0
225         2   0.004   221         221         0           0           0

100221      eta(1295)             1.29400        0.055000        1               0      0      0      0      0.0      0      2
100221      3   0.6667  221         211         -211        0           0
100221      3   0.3333  221         111         111         0           0

-100211     pi(1300)-             1.30000        0.400000        1               0      0      0      0      1.0     -1      2
-100211     2   0.5000  111         -213        0           0           0
-100211     2   0.5000  -211        113         0           0           0

100111      pi(1300)0             1.30000        0.400000        1               0      0      0      0      1.0      0      3
100111      2   0.3333  211         -213        0           0           0
100111      2   0.3333  -211        213         0           0           0
100111      2   0.3333  111         113         0           0           0

100211      pi(1300)+             1.30000        0.400000        1               0      0      0      0      1.0      1      2
100211      2   0.5000  111         213         0           0           0
100211      2   0.5000  211         113         0           0           0

-3312       Anti-Ksi-             1.31800        0.000000        2              -1      2      0      0      0.5      1      1
-3312       1   1.0000  -3312       0           0           0           0

-3322       Anti-Ksi0             1.31800        0.000000        2              -1      2      0      0      0.5      0      1
-3322       1   1.0000  -3322       0           0           0           0

3312        Ksi-                  1.31800        0.000000        2               1     -2      0      0      0.5     -1      1
3312        1   1.0000  3312        0           0           0           0

3322        Ksi0                  1.31800        0.000000        2               1     -2      0      0      0.5      0      1
3322        1   1.0000  3322        0           0           0           0

10221       f0(1370)              1.35000        0.350000        1               0      0      0      0      0.0      0      7
10221       4   0.2933  211         211         -211        -211        0
10221       4   0.2933  211         -211        111         111         0
10221       4   0.0733  111         111         111         111         0
10221       2   0.16    311         -311        0           0           0
10221       2   0.16    321         -321        0           0           0
10221       2   0.0066  111         111         0           0           0
10221       2   0.0133  211         -211        0           0           0

-9000213    pi1(1400)-            1.35400        0.330000        3               0      0      0      0      1.0     -1      1
-9000213    2   1.0000  -211        221         0           0           0

9000113     pi1(1400)0            1.35400        0.330000        3               0      0      0      0      1.0      0      1
9000113     2   1.0000  111         221         0           0           0

9000213     pi1(1400)+            1.35400        0.330000        3               0      0      0      0      1.0      1      1
9000213     2   1.0000  211         221         0           0           0

20223       f1(1285)              1.37000        0.022700        3               0      0      0      0      0.0      0      10
20223       4   0.1099  211         211         -211        -211        0
20223       4   0.218   111         111         211         -211        0
20223       3   0.3466  221         211         -211        0           0
20223       3   0.1733  221         111         111         0           0
20223       3   0.015   311         -311        111         0           0
20223       3   0.015   321         -321        111         0           0
20223       3   0.03    311         -321        211         0           0
20223       3   0.03    321         -311        -211        0           0
20223       3   0.003   211         -211        111         0           0
20223       2   0.061   113         22          0           0           0

-215        a2(1320)-             1.37000        0.105000        5               0      0      0      0      1.0     -1      7
-215        3   0.1402  -211        111         111         0           0
-215        3   0.5609  -211        -211        211         0           0
-215        2   0.145   -211        221         0           0           0
-215        3   0.106   223         -211        111         0           0
-215        2   0.049   -321        311         0           0           0
-215        2   0.0055  331         -211        0           0           0
-215        2   0.0029  -211        22          0           0           0

115         a2(1320)0             1.37000        0.105000        5               0      0      0      0      1.0      0      7
115         3   0.7011  211         -211        111         0           0
115         2   0.145   111         221         0           0           0
115         3   0.106   223         211         -211        0           0
115         2   0.0245  311         -311        0           0           0
115         2   0.0245  321         -321        0           0           0
115         2   0.0055  331         111         0           0           0
115         2   0.0029  111         22          0           0           0

215         a2(1320)+             1.37000        0.105000        5               0      0      0      0      1.0      1      7
215         3   0.1402  211         111         111         0           0
215         3   0.5609  211         211         -211        0           0
215         2   0.145   211         221         0           0           0
215         3   0.106   223         211         111         0           0
215         2   0.049   321         -311        0           0           0
215         2   0.0055  331         211         0           0           0
215         2   0.0029  211         22          0           0           0

-3114       Anti-Sigma(1385)-     1.38500        0.036000        4              -1      1      0      0      1.0      1      4
-3114       2   0.87    -3122       211         0           0           0
-3114       2   0.0585  -3112       111         0           0           0
-3114       2   0.0585  -3212       211         0           0           0
-3114       2   0.007   -3112       22          0           0           0

-3214       Anti-Sigma(1385)0     1.38500        0.036000        4              -1      1      0      0      1.0      0      4
-3214       2   0.87    -3122       111         0           0           0
-3214       2   0.0585  -3112       -211        0           0           0
-3214       2   0.0585  -3222       211         0           0           0
-3214       2   0.0125  -3122       22          0           0           0

-3224       Anti-Sigma(1385)+     1.38500        0.036000        4              -1      1      0      0      1.0     -1      4
-3224       2   0.87    -3122       -211        0           0           0
-3224       2   0.0585  -3212       -211        0           0           0
-3224       2   0.0585  -3222       111         0           0           0
-3224       2   0.007   -3222       22          0           0           0

3114        Sigma(1385)-          1.38500        0.036000        4               1     -1      0      0      1.0     -1      4
3114        2   0.87    3122        -211        0           0           0
3114        2   0.0585  3112        111         0           0           0
3114        2   0.0585  3212        -211        0           0           0
3114        2   0.007   3112        22          0           0           0

3214        Sigma(1385)0          1.38500        0.036000        4               1     -1      0      0      1.0      0      4
3214        2   0.87    3122        111         0           0           0
3214        2   0.0585  3112        211         0           0           0
3214        2   0.0585  3222        -211        0           0           0
3214        2   0.0125  3122        22          0           0           0

3224        Sigma(1385)+          1.38500        0.036000        4               1     -1      0      0      1.0      1      4
3224        2   0.87    3122        211         0           0           0
3224        2   0.0585  3212        211         0           0           0
3224        2   0.0585  3222        111         0           0           0
3224        2   0.007   3222        22          0           0           0

-20313      Anti-K1(1400)0        1.40300        0.174000        3               0     -1      0      0      0.5      0      6
-20313      2   0.3133  111         -313        0           0           0
-20313      2   0.6266  211         -323        0           0           0
-20313      2   0.01    -311        113         0           0           0
-20313      2   0.02    -321        213         0           0           0
-20313      2   0.02    -311        10221       0           0           0
-20313      2   0.01    -311        223         0           0           0

-20323      Anti-K1(1400)+        1.40300        0.174000        3               0     -1      0      0      0.5     -1      6
-20323      2   0.6266  -211        -313        0           0           0
-20323      2   0.3133  111         -323        0           0           0
-20323      2   0.02    -311        -213        0           0           0
-20323      2   0.01    -321        113         0           0           0
-20323      2   0.02    -321        10221       0           0           0
-20323      2   0.01    -321        223         0           0           0

20313       K1(1400)0             1.40300        0.174000        3               0      1      0      0      0.5      0      6
20313       2   0.3133  111         313         0           0           0
20313       2   0.6266  -211        323         0           0           0
20313       2   0.01    311         113         0           0           0
20313       2   0.02    321         -213        0           0           0
20313       2   0.02    311         10221       0           0           0
20313       2   0.01    311         223         0           0           0

20323       K1(1400)+             1.40300        0.174000        3               0      1      0      0      0.5      1      6
20323       2   0.6266  211         313         0           0           0
20323       2   0.3133  111         323         0           0           0
20323       2   0.02    311         213         0           0           0
20323       2   0.01    321         113         0           0           0
20323       2   0.02    321         10221       0           0           0
20323       2   0.01    321         223         0           0           0

-13122      Anti-Lambda(1405)     1.40510        0.050500        2              -1      1      0      0      0.0      0      3
-13122      2   0.3333  -3112       -211        0           0           0
-13122      2   0.3333  -3212       111         0           0           0
-13122      2   0.3333  -3222       211         0           0           0

13122       Lambda(1405)          1.40510        0.050500        2               1     -1      0      0      0.0      0      3
13122       2   0.3333  3112        211         0           0           0
13122       2   0.3333  3212        111         0           0           0
13122       2   0.3333  3222        -211        0           0           0

9020221     eta(1405)             1.40880        0.050100        1               0      0      0      0      0.0      0      10
9020221     4    0.2    211         -211        111         111         0
9020221     4    0.1    211         211         -211        -211        0
9020221     3   0.1986  221         211         -211        0           0
9020221     3   0.0993  221         111         111         0           0
9020221     3   0.0455  311         -311        111         0           0
9020221     3   0.0911  311         -321        211         0           0
9020221     3   0.0455  321         -321        111         0           0
9020221     3   0.0911  321         -311        -211        0           0
9020221     2   0.0954  221         9010221     0           0           0
9020221     2   0.033   113         22          0           0           0

100223      omega(1420)           1.41000        0.290000        3               0      0      0      0      0.0      0      8
100223      2   0.2333  111         113         0           0           0
100223      2   0.2333  211         -213        0           0           0
100223      2   0.2333  -211        213         0           0           0
100223      3   0.12    223         211         -211        0           0
100223      3   0.06    223         111         111         0           0
100223      2   0.04    211         -10213      0           0           0
100223      2   0.04    -211        10213       0           0           0
100223      2   0.04    111         10113       0           0           0

-100313     Anti-K*(1410)0        1.41400        0.232000        3               0     -1      0      0      0.5      0      6
-100313     2   0.2878  111         -313        0           0           0
-100313     2   0.5756  211         -323        0           0           0
-100313     2   0.0222  -311        111         0           0           0
-100313     2   0.0444  -321        211         0           0           0
-100313     2   0.0233  -311        113         0           0           0
-100313     2   0.0466  -321        213         0           0           0

-100323     Anti-K*(1410)+        1.41400        0.232000        3               0     -1      0      0      0.5     -1      6
-100323     2   0.5756  -211        -313        0           0           0
-100323     2   0.2878  111         -323        0           0           0
-100323     2   0.0444  -311        -211        0           0           0
-100323     2   0.0222  -321        111         0           0           0
-100323     2   0.0466  -311        -213        0           0           0
-100323     2   0.0233  -321        113         0           0           0

100313      K*(1410)0             1.41400        0.232000        3               0      1      0      0      0.5      0      6
100313      2   0.2878  111         313         0           0           0
100313      2   0.5756  -211        323         0           0           0
100313      2   0.0222  311         111         0           0           0
100313      2   0.0444  321         -211        0           0           0
100313      2   0.0233  311         113         0           0           0
100313      2   0.0466  321         -213        0           0           0

100323      K*(1410)+             1.41400        0.232000        3               0      1      0      0      0.5      1      6
100323      2   0.5756  211         313         0           0           0
100323      2   0.2878  111         323         0           0           0
100323      2   0.0444  311         211         0           0           0
100323      2   0.0222  321         111         0           0           0
100323      2   0.0466  311         213         0           0           0
100323      2   0.0233  321         113         0           0           0

10333       h1(1415)              1.41600        0.090000        3               0      0      0      0      0.0      0      4
10333       2   0.2500  321         -323        0           0           0
10333       2   0.2500  -321        323         0           0           0
10333       2   0.2500  311         -313        0           0           0
10333       2   0.2500  -311        313         0           0           0

-10311      Anti-K0*(1430)0       1.42500        0.270000        1               0     -1      0      0      0.5      0      3
-10311      2   0.3051  -311        111         0           0           0
-10311      2   0.6102  -321        211         0           0           0
-10311      2   0.0846  -311        221         0           0           0

-10321      Anti-K0*(1430)+       1.42500        0.270000        1               0     -1      0      0      0.5     -1      3
-10321      2   0.6102  -311        -211        0           0           0
-10321      2   0.3051  -321        111         0           0           0
-10321      2   0.0846  -321        221         0           0           0

10311       K0*(1430)0            1.42500        0.270000        1               0      1      0      0      0.5      0      3
10311       2   0.3051  311         111         0           0           0
10311       2   0.6102  321         -211        0           0           0
10311       2   0.0846  311         221         0           0           0

10321       K0*(1430)+            1.42500        0.270000        1               0      1      0      0      0.5      1      3
10321       2   0.6102  311         211         0           0           0
10321       2   0.3051  321         111         0           0           0
10321       2   0.0846  321         221         0           0           0

20333       f1(1420)              1.42630        0.054500        3               0      0      0      0      0.0      0      4
20333       3   0.1667  311         -311        111         0           0
20333       3   0.3333  311         -321        211         0           0
20333       3   0.3333  321         -311        -211        0           0
20333       3   0.1667  321         -321        111         0           0

-315        Anti-K2*(1430)0       1.42700        0.104000        5               0     -1      0      0      0.5      0      10
-315        2   0.1663  -311        111         0           0           0
-315        2   0.3326  -321        211         0           0           0
-315        2   0.0823  111         -313        0           0           0
-315        2   0.1646  211         -323        0           0           0
-315        3   0.0446  -313        -211        211         0           0
-315        3   0.0893  -323        211         111         0           0
-315        2   0.029   -311        113         0           0           0
-315        2   0.058   -321        213         0           0           0
-315        2   0.024   -311        223         0           0           0
-315        2   0.015   -311        221         0           0           0

-325        Anti-K2*(1430)+       1.42700        0.104000        5               0     -1      0      0      0.5     -1      10
-325        2   0.3326  -311        -211        0           0           0
-325        2   0.1663  -321        111         0           0           0
-325        2   0.1646  -211        -313        0           0           0
-325        2   0.0823  111         -323        0           0           0
-325        3   0.0893  -313        -211        111         0           0
-325        3   0.0446  -323        -211        211         0           0
-325        2   0.058   -311        -213        0           0           0
-325        2   0.029   -321        113         0           0           0
-325        2   0.024   -321        223         0           0           0
-325        2   0.015   -321        221         0           0           0

315         K2*(1430)0            1.42700        0.104000        5               0      1      0      0      0.5      0      10
315         2   0.1663  311         111         0           0           0
315         2   0.3326  321         -211        0           0           0
315         2   0.0823  111         313         0           0           0
315         2   0.1646  -211        323         0           0           0
315         3   0.0446  313         211         -211        0           0
315         3   0.0893  323         -211        111         0           0
315         2   0.029   311         113         0           0           0
315         2   0.058   321         -213        0           0           0
315         2   0.024   311         223         0           0           0
315         2   0.015   311         221         0           0           0

325         K2*(1430)+            1.42700        0.104000        5               0      1      0      0      0.5      1      10
325         2   0.3326  311         211         0           0           0
325         2   0.1663  321         111         0           0           0
325         2   0.1646  211         313         0           0           0
325         2   0.0823  111         323         0           0           0
325         3   0.0893  313         211         111         0           0
325         3   0.0446  323         211         -211        0           0
325         2   0.058   311         213         0           0           0
325         2   0.029   321         113         0           0           0
325         2   0.024   321         223         0           0           0
325         2   0.015   321         221         0           0           0

9000225     f2(1430)              1.43000        0.013000        5               0      0      0      0      0.0      0      4
9000225     2   0.3333  211         -211        0           0           0
9000225     2   0.1667  111         111         0           0           0
9000225     2   0.2500  321         -321        0           0           0
9000225     2   0.2500  311         -311        0           0           0

-12112      Anti-N(1440)0         1.44000        0.350000        2              -1      0      0      0      0.5      0      7
-12112      2   0.2167  -2112       111         0           0           0
-12112      2   0.4333  -2212       211         0           0           0
-12112      3   0.0833  -2112       -211        211         0           0
-12112      3   0.0333  -2112       111         111         0           0
-12112      3   0.0334  -2212       211         111         0           0
-12112      3   0.0667  -2112       111         111         0           0
-12112      3   0.1333  -2112       -211        211         0           0

-12212      Anti-N(1440)+         1.44000        0.350000        2              -1      0      0      0      0.5     -1      7
-12212      2   0.4333  -2112       -211        0           0           0
-12212      2   0.2167  -2212       111         0           0           0
-12212      3   0.0334  -2112       -211        111         0           0
-12212      3   0.0833  -2212       -211        211         0           0
-12212      3   0.0333  -2212       111         111         0           0
-12212      3   0.0667  -2212       111         111         0           0
-12212      3   0.1333  -2212       -211        211         0           0

12112       N(1440)0              1.44000        0.350000        2               1      0      0      0      0.5      0      7
12112       2   0.2167  2112        111         0           0           0
12112       2   0.4333  2212        -211        0           0           0
12112       3   0.0833  2112        211         -211        0           0
12112       3   0.0333  2112        111         111         0           0
12112       3   0.0334  2212        -211        111         0           0
12112       3   0.0667  2112        111         111         0           0
12112       3   0.1333  2112        211         -211        0           0

12212       N(1440)+              1.44000        0.350000        2               1      0      0      0      0.5      1      7
12212       2   0.4333  2112        211         0           0           0
12212       2   0.2167  2212        111         0           0           0
12212       3   0.0334  2112        211         111         0           0
12212       3   0.0833  2212        211         -211        0           0
12212       3   0.0333  2212        111         111         0           0
12212       3   0.0667  2212        111         111         0           0
12212       3   0.1333  2212        211         -211        0           0

-100311     Anti-K(1460)0         1.44700        0.282000        1               0     -1      0      0      0.5      0      7
-100311     2   0.129   -313        111         0           0           0
-100311     2   0.258   -323        211         0           0           0
-100311     2   0.0402  -311        113         0           0           0
-100311     2   0.0805  -321        213         0           0           0
-100311     2   0.1384  -10311      111         0           0           0
-100311     2   0.2769  -10321      211         0           0           0
-100311     2   0.0769  -311        333         0           0           0

-100321     Anti-K(1460)+         1.44700        0.282000        1               0     -1      0      0      0.5     -1      7
-100321     2   0.258   -313        -211        0           0           0
-100321     2   0.129   -323        111         0           0           0
-100321     2   0.0805  -311        -213        0           0           0
-100321     2   0.0402  -321        113         0           0           0
-100321     2   0.2769  -10311      -211        0           0           0
-100321     2   0.1384  -10321      111         0           0           0
-100321     2   0.0769  -321        333         0           0           0

100311      K(1460)0              1.44700        0.282000        1               0      1      0      0      0.5      0      7
100311      2   0.129   313         111         0           0           0
100311      2   0.258   323         -211        0           0           0
100311      2   0.0402  311         113         0           0           0
100311      2   0.0805  321         -213        0           0           0
100311      2   0.1384  10311       111         0           0           0
100311      2   0.2769  10321       -211        0           0           0
100311      2   0.0769  311         333         0           0           0

100321      K(1460)+              1.44700        0.282000        1               0      1      0      0      0.5      1      7
100321      2   0.258   313         211         0           0           0
100321      2   0.129   323         111         0           0           0
100321      2   0.0805  311         213         0           0           0
100321      2   0.0402  321         113         0           0           0
100321      2   0.2769  10311       211         0           0           0
100321      2   0.1384  10321       111         0           0           0
100321      2   0.0769  321         333         0           0           0

-100213     rho(1450)-            1.46500        0.400000        3               0      0      0      0      1.0     -1      4
-100213     2   0.2092  111         -211        0           0           0
-100213     4   0.5654  -211        -211        211        111          0
-100213     2   0.1609  221         -213        0           0           0
-100213     2   0.0642  -321        311         0           0           0

100113      rho(1450)0            1.46500        0.400000        3               0      0      0      0      1.0      0      5
100113      2   0.2092  211         -211        0           0           0
100113      4   0.3769  211         -211        111        111          0
100113      4   0.1885  211         211         -211        -211        0
100113      2   0.1609  221         113         0           0           0
100113      2   0.0642  321         -321        0           0           0

100213      rho(1450)+            1.46500        0.400000        3               0      0      0      0      1.0      1      4
100213      2   0.2092  111         211         0           0           0
100213      4   0.5654  211         211         -211        111         0
100213      2   0.1609  221         213         0           0           0
100213      2   0.0642  321         -311        0           0           0

-10211      a0(1450)-             1.47400        0.265000        1               0      0      0      0      1.0     -1      4
-10211      2   0.077   -211        221         0           0           0
-10211      2   0.0273  -211        331         0           0           0
-10211      2   0.0679  -321        311         0           0           0
-10211      3   0.8278  223         -211        111    0    0
